"TimeCreated","ProviderName","Id","LevelDisplayName","Message"
"05/18/2026 7:33:53 AM","Microsoft-Windows-Time-Service","37","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->104.40.149.189:123)."
"05/18/2026 6:44:25 AM","Microsoft-Windows-DistributedCOM","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SPECIMBAPC\speci SID (S-1-5-21-2314733700-3601572708-1252202708-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"05/18/2026 6:34:41 AM","Microsoft-Windows-DistributedCOM","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SPECIMBAPC\speci SID (S-1-5-21-2314733700-3601572708-1252202708-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"05/18/2026 6:31:37 AM","Microsoft-Windows-Kernel-General","16","Information","The access history in hive \??\C:\Users\speci.000\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages."
"05/18/2026 6:31:37 AM","Microsoft-Windows-Kernel-General","16","Information","The access history in hive \??\C:\ProgramData\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\S-1-5-21-2314733700-3601572708-1252202708-1001\SystemAppData\Helium\Cache\3650b70a3ac82cdb_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"05/18/2026 6:31:37 AM","Microsoft-Windows-Kernel-General","16","Information","The access history in hive \??\C:\Users\speci.000\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 16 keys and creating 4 modified pages."
"05/18/2026 6:31:37 AM","Microsoft-Windows-Kernel-General","16","Information","The access history in hive \??\C:\Users\speci.000\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 10 keys and creating 3 modified pages."
"05/18/2026 6:26:19 AM","Microsoft-Windows-DistributedCOM","10016","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SPECIMBAPC\speci SID (S-1-5-21-2314733700-3601572708-1252202708-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"05/18/2026 6:17:35 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5--37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: ) Previous IPv4: Enabled, Current IPv4: Disabled, Previous IPv6: Enabled, Current IPv6: Disabled. Reason: RSC OID"
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5--37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: ) Previous IPv4: Enabled, Current IPv4: Enabled, Previous IPv6: Enabled, Current IPv6: Enabled. Reason: RSC OID"
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5--37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: ) Previous IPv4: Enabled, Current IPv4: Enabled, Previous IPv6: Enabled, Current IPv6: Enabled. Reason: NIC connect"
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","102","Information","Networking driver in 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5 is loaded and the protocol version is negotiated to the most recent version (Virtual machine ID 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5)."
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5--37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Enabled, Previous IPv6: Disabled, Current IPv6: Enabled. Reason: RSC OID"
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5--37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC connect"
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","102","Information","Networking driver in 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5 is loaded and the protocol version is negotiated to the most recent version (Virtual machine ID 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5)."
